SourceFile,Artist,Performer,Album,Title,Date,Genre,TrackNumber,Tracktotal,Cddb,Comment,Duration,Composer
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/07.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 185 ""Barmherziges Herze der ewigen Liebe"": I. Aria (Duetto e Choral: Soprano, Tenore) ""Barmherziges Herze der ewigen Liebe""",2006,,7,,,,00:03:15,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/08.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 185 ""Barmherziges Herze der ewigen Liebe"": II. Recitativo (Alto) ""Ihr Herzen, die ihr euch""",2006,,8,,,,00:02:15,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/09.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 185 ""Barmherziges Herze der ewigen Liebe"": III. Aria (Alto) ""Sei bemüht in dieser Zeit""",2006,,9,,,,00:04:03,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/10.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 185 ""Barmherziges Herze der ewigen Liebe"": IV. Recitativo (Basso) ""Die Eigenliebe schmeichelt sich!""",2006,,10,,,,00:01:18,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/11.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 185 ""Barmherziges Herze der ewigen Liebe"": V. Aria (Basso) ""Das ist der Christen Kunst""",2006,,11,,,,00:02:57,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/12.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 185 ""Barmherziges Herze der ewigen Liebe"": VI. Choral ""Ich ruf zu dir, Herr Jesu Christ""",2006,,12,,,,00:01:21,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/13.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 2 ""Ach Gott, vom Himmel sieh darein"": I. Coro ""Ach Gott, vom Himmel sieh darein""",2006,,13,,,,00:04:13,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/14.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 2 ""Ach Gott, vom Himmel sieh darein"": II. Recitativo (Tenore) ""Sie lehren eitel falsche List""",2006,,14,,,,00:01:15,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/15.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 2 ""Ach Gott, vom Himmel sieh darein"": III. Aria (Alto) ""Tilg, o Gott, die Lehren""",2006,,15,,,,00:03:48,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/16.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 2 ""Ach Gott, vom Himmel sieh darein"": IV. Recitativo (Basso) ""Die Armen sind verstört""",2006,,16,,,,00:01:50,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/17.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 2 ""Ach Gott, vom Himmel sieh darein"": V. Aria (Tenore) ""Durchs Feuer wird das Silber rein""",2006,,17,,,,00:05:52,"Bach, Johann Sebastian (1685-1750)"
"./CD072 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 26)/18.flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 26)","Kantate, BWV 2 ""Ach Gott, vom Himmel sieh darein"": VI. Choral ""Das wollst du, Gott, bewahren rein""",2006,,18,,,,00:01:00,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/01.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"O Ewigkeit, du Donnerwort, BWV 60: I. Aria. O Ewigkeit, du Donnerwort (Alto, Tenore)",1999,,1,,,,00:03:54,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/02.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"O Ewigkeit, du Donnerwort, BWV 60: II. Recitativo. O schwerer Gang (Alto, Tenore)",1999,,2,,,,00:02:10,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/03.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"O Ewigkeit, du Donnerwort, BWV 60: III. Aria. Mein letztes Lager wil mich (Alto, Tenore)",1999,,3,,,,00:03:31,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/04.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"O Ewigkeit, du Donnerwort, BWV 60: IV. Recitativo. Der Tod bleibt doch (Alto, Basso)",1999,,4,,,,00:04:42,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/05.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"O Ewigkeit, du Donnerwort, BWV 60: V. Choral. Es ist genug, Herr (Coro)",1999,,5,,,,00:01:18,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/06.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Jesu, der du meine Seele, BWV 78: I. Coro. Jesu, der du meine Seele",1999,,6,,,,00:05:11,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/07.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Jesu, der du meine Seele, BWV 78: II. Aria. Wir eilen mit Schwachen (Soprano, Alto)",1999,,7,,,,00:05:01,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/08.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Jesu, der du meine Seele, BWV 78: III. Recitativo. Ach! ich bin ein Kind der Sünden (Tenore)",1999,,8,,,,00:02:10,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/09.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Jesu, der du meine Seele, BWV 78: IV. Aria. Das Blut, so meine Schuld (Tenore)",1999,,9,,,,00:03:23,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/10.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Jesu, der du meine Seele, BWV 78: V. Recitativo. Die Wunden, Nägel, Kron und Grab (Basso)",1999,,10,,,,00:02:29,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/11.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Jesu, der du meine Seele, BWV 78: VI. Aria. Nun, du wirst mein Gewissen stillen (Basso)",1999,,11,,,,00:03:09,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/12.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Jesu, der du meine Seele, BWV 78: VII. Choral. Herr, ich glaube, hilf mir schwachen (Coro)",1999,,12,,,,00:01:07,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/13.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Süßer Trost, mein Jesus kömmt, BWV 151: I. Aria. Süßer Trost, mein Jesus kömmt (Soprano)",1999,,13,,,,00:08:22,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/14.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Süßer Trost, mein Jesus kömmt, BWV 151: II. Recitativo. Erfreue dich, mein Herz (Basso)",1999,,14,,,,00:01:09,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/15.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Süßer Trost, mein Jesus kömmt, BWV 151: III. Aria. In Jesu Demut kann ich Trost (Alto)",1999,,15,,,,00:05:20,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/16.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Süßer Trost, mein Jesus kömmt, BWV 151: IV. Recitativo. Du teurer Gottessohn (Tenore)",1999,,16,,,,00:00:50,"Bach, Johann Sebastian (1685-1750)"
./CD073 Johann Sebastian Bach - CD073 - Bach - Complete Edition/17.flac,Johann Sebastian Bach,,CD073 - Bach - Complete Edition,"Süßer Trost, mein Jesus kömmt, BWV 151: V. Choral. Heut schleußt er wieder auf die Tür (Coro)",1999,,17,,,,00:00:40,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/01 - Auf Christi Himmelfahrt allein, BWV 128: I. Coro. Auf Christi Himmelfahrt allein.flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Auf Christi Himmelfahrt allein, BWV 128: I. Coro. Auf Christi Himmelfahrt allein",1999,,1,,,,00:05:10,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/02 - Auf Christi Himmelfahrt allein, BWV 128: II. Recitativo. Ich bin bereit, komm, hole mich (Tenore).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Auf Christi Himmelfahrt allein, BWV 128: II. Recitativo. Ich bin bereit, komm, hole mich (Tenore)",1999,,2,,,,00:00:46,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/03 - Auf Christi Himmelfahrt allein, BWV 128: III. Aria. Auf, auf, mit hellem Schall (Basso).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Auf Christi Himmelfahrt allein, BWV 128: III. Aria. Auf, auf, mit hellem Schall (Basso)",1999,,3,,,,00:03:30,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/04 - Auf Christi Himmelfahrt allein, BWV 128: IV. Aria. Sein Allmacht zu ergründen (Alto, Tenore).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Auf Christi Himmelfahrt allein, BWV 128: IV. Aria. Sein Allmacht zu ergründen (Alto, Tenore)",1999,,4,,,,00:07:06,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/05 - Auf Christi Himmelfahrt allein, BWV 128: V. Choral. Alsdenn so wirst du mich (Coro).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Auf Christi Himmelfahrt allein, BWV 128: V. Choral. Alsdenn so wirst du mich (Coro)",1999,,5,,,,00:01:05,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/06 - Mein liebster Jesus ist verloren, BWV 154: I. Aria. Mein liebster Jesus ist verloren (Tenore).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Mein liebster Jesus ist verloren, BWV 154: I. Aria. Mein liebster Jesus ist verloren (Tenore)",1999,,6,,,,00:02:07,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/07 - Mein liebster Jesus ist verloren, BWV 154: II. Recitativo. Wo treff ich meinen Jesum an (Tenore).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Mein liebster Jesus ist verloren, BWV 154: II. Recitativo. Wo treff ich meinen Jesum an (Tenore)",1999,,7,,,,00:00:40,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/08 - Mein liebster Jesus ist verloren, BWV 154: III. Choral. Jesu, mein Hort und Erretter (Coro).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Mein liebster Jesus ist verloren, BWV 154: III. Choral. Jesu, mein Hort und Erretter (Coro)",1999,,8,,,,00:01:08,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/09 - Mein liebster Jesus ist verloren, BWV 154: IV. Aria. Jesu, lass dich finden (Alto).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Mein liebster Jesus ist verloren, BWV 154: IV. Aria. Jesu, lass dich finden (Alto)",1999,,9,,,,00:03:07,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/10 - Mein liebster Jesus ist verloren, BWV 154: V. Arioso. Wisset ihr nicht (Basso).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Mein liebster Jesus ist verloren, BWV 154: V. Arioso. Wisset ihr nicht (Basso)",1999,,10,,,,00:01:21,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/11 - Mein liebster Jesus ist verloren, BWV 154: VI. Recitativo. Dies ist die Stimme (Tenore).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Mein liebster Jesus ist verloren, BWV 154: VI. Recitativo. Dies ist die Stimme (Tenore)",1999,,11,,,,00:01:56,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/12 - Mein liebster Jesus ist verloren, BWV 154: VII. Aria. Wohl mir, Jesus ist gefunden (Alto, Tenore).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Mein liebster Jesus ist verloren, BWV 154: VII. Aria. Wohl mir, Jesus ist gefunden (Alto, Tenore)",1999,,12,,,,00:03:23,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/13 - Mein liebster Jesus ist verloren, BWV 154: VIII. Choral. Meinen Jesum lass ich nicht (Coro).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Mein liebster Jesus ist verloren, BWV 154: VIII. Choral. Meinen Jesum lass ich nicht (Coro)",1999,,13,,,,00:01:11,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/14 - Nun komm, der Heiden Heiland, BWV 62: I. Coro. Nun komm, der Heiden Heiland.flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Nun komm, der Heiden Heiland, BWV 62: I. Coro. Nun komm, der Heiden Heiland",1999,,14,,,,00:05:27,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/15 - Nun komm, der Heiden Heiland, BWV 62: II. Recitativo. Bewundert, o Menschen (Tenore).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Nun komm, der Heiden Heiland, BWV 62: II. Recitativo. Bewundert, o Menschen (Tenore)",1999,,15,,,,00:06:51,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/16 - Nun komm, der Heiden Heiland, BWV 62: III. Recitativo. So geht aus Gottes Herrlichkeit (Basso).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Nun komm, der Heiden Heiland, BWV 62: III. Recitativo. So geht aus Gottes Herrlichkeit (Basso)",1999,,16,,,,00:00:50,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/17 - Nun komm, der Heiden Heiland, BWV 62: IV. Aria. Streite, siege, starker Held (Basso).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Nun komm, der Heiden Heiland, BWV 62: IV. Aria. Streite, siege, starker Held (Basso)",1999,,17,,,,00:05:31,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/18 - Nun komm, der Heiden Heiland, BWV 62: V. Recitativo. Wir ehren diese Herrlichkeit (Soprano, Alto).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Nun komm, der Heiden Heiland, BWV 62: V. Recitativo. Wir ehren diese Herrlichkeit (Soprano, Alto)",1999,,18,,,,00:00:47,"Bach, Johann Sebastian (1685-1750)"
"./CD074 Johann Sebastian Bach - CD074 - Bach - Complete Edition/19 - Nun komm, der Heiden Heiland, BWV 62: VI. Choral. Lob sei Gott, dem Vater (Coro).flac",Johann Sebastian Bach,,CD074 - Bach - Complete Edition,"Nun komm, der Heiden Heiland, BWV 62: VI. Choral. Lob sei Gott, dem Vater (Coro)",1999,,19,,,,00:00:39,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/01 - Nun danket alle Gott, BWV 192: I. Coro. Nun danket alle Gott.flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Nun danket alle Gott, BWV 192: I. Coro. Nun danket alle Gott",1999,,1,,,,00:05:22,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/02 - Nun danket alle Gott, BWV 192: II. Aria. Der ewig reiche Gott (Soprano, Basso).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Nun danket alle Gott, BWV 192: II. Aria. Der ewig reiche Gott (Soprano, Basso)",1999,,2,,,,00:03:05,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/03 - Nun danket alle Gott, BWV 192: III. Coro. Lob, Ehr und Preis sei Gott.flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Nun danket alle Gott, BWV 192: III. Coro. Lob, Ehr und Preis sei Gott",1999,,3,,,,00:02:56,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/04 - Wer nun den lieben Gott läßt walten, BWV 93: I. Coro. Wer nun den lieben Gott läßt walten.flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Wer nun den lieben Gott läßt walten, BWV 93: I. Coro. Wer nun den lieben Gott läßt walten",1999,,4,,,,00:05:26,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/05 - Wer nun den lieben Gott läßt walten, BWV 93: II. Recitativo, Choral. Was helfen uns die schweren Sorgen (Basso).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Wer nun den lieben Gott läßt walten, BWV 93: II. Recitativo, Choral. Was helfen uns die schweren Sorgen (Basso)",1999,,5,,,,00:01:49,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/06 - Wer nun den lieben Gott läßt walten, BWV 93: III. Aria. Man halte nur ein wenig stille (Tenore).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Wer nun den lieben Gott läßt walten, BWV 93: III. Aria. Man halte nur ein wenig stille (Tenore)",1999,,6,,,,00:02:41,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/07 - Wer nun den lieben Gott läßt walten, BWV 93: IV. Aria, Choral. Er kennt die rechten Freudenstunden (Soprano, Alto).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Wer nun den lieben Gott läßt walten, BWV 93: IV. Aria, Choral. Er kennt die rechten Freudenstunden (Soprano, Alto)",1999,,7,,,,00:02:39,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/08 - Wer nun den lieben Gott läßt walten, BWV 93: V. Recitativo, Choral. Denk nicht in deiner Drangsalshitze (Tenore).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Wer nun den lieben Gott läßt walten, BWV 93: V. Recitativo, Choral. Denk nicht in deiner Drangsalshitze (Tenore)",1999,,8,,,,00:02:16,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/09 - Wer nun den lieben Gott läßt walten, BWV 93: VI. Aria. Ich will auf den Herren schaun (Soprano).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Wer nun den lieben Gott läßt walten, BWV 93: VI. Aria. Ich will auf den Herren schaun (Soprano)",1999,,9,,,,00:02:29,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/10 - Wer nun den lieben Gott läßt walten, BWV 93: VII. Choral. Sing, bet und geh auf Gottes Wegen (Coro).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Wer nun den lieben Gott läßt walten, BWV 93: VII. Choral. Sing, bet und geh auf Gottes Wegen (Coro)",1999,,10,,,,00:01:03,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/11 - Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: I. Aria. Ich lebe, mein Herze (Soprano, Tenore).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: I. Aria. Ich lebe, mein Herze (Soprano, Tenore)",1999,,11,,,,00:03:30,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/12 - Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: II. Recitativo. Nun fordre, Moses, wie du willt (Tenore).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: II. Recitativo. Nun fordre, Moses, wie du willt (Tenore)",1999,,12,,,,00:00:59,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/13 - Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: III. Aria. Merke, mein Herze (Basso).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: III. Aria. Merke, mein Herze (Basso)",1999,,13,,,,00:03:32,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/14 - Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: IV. Recitativo. Mein Jesus lebt! (Soprano).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: IV. Recitativo. Mein Jesus lebt! (Soprano)",1999,,14,,,,00:00:49,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/15 - Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: V. Choral. Drum wir auch billig fröhlich sein (Coro).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Ich lebe, mein Herze, zu deinem Ergötzen, BWV 145: V. Choral. Drum wir auch billig fröhlich sein (Coro)",1999,,15,,,,00:00:40,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/16 - Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: I. Coro. Gott wie dein Name.flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: I. Coro. Gott wie dein Name",1999,,16,,,,00:02:01,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/17 - Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: II. Aria. Herr, soweit die Wolken gehen (Tenore).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: II. Aria. Herr, soweit die Wolken gehen (Tenore)",1999,,17,,,,00:03:50,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/18 - Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: III. Recitativo. Du süßer Jesus Name du (Alto).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: III. Recitativo. Du süßer Jesus Name du (Alto)",1999,,18,,,,00:01:07,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/19 - Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: IV. Aria. Jesus soll mein erstes Wort (Soprano).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: IV. Aria. Jesus soll mein erstes Wort (Soprano)",1999,,19,,,,00:05:24,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/20 - Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: V. Recitativo. Und da du, Herr, gesagt (Basso).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: V. Recitativo. Und da du, Herr, gesagt (Basso)",1999,,20,,,,00:01:53,"Bach, Johann Sebastian (1685-1750)"
"./CD075 Johann Sebastian Bach - CD075 - Bach - Complete Edition/21 - Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: VI. Choral. Dein ist allein die Ehre (Coro).flac",Johann Sebastian Bach,,CD075 - Bach - Complete Edition,"Gott, wie dein Name, so ist auch dein Ruhm, BWV 171: VI. Choral. Dein ist allein die Ehre (Coro)",1999,,21,,,,00:01:59,"Bach, Johann Sebastian (1685-1750)"
"./CD076 Johann Sebastian Bach - CD076 - Bach - Complete Edition/01 - Liebster Gott, wenn werd ich sterben?, BWV 8: I. Coro. Liebster Gott, wenn werd ich sterben?.flac",Johann Sebastian Bach,,CD076 - Bach - Complete Edition,"Liebster Gott, wenn werd ich sterben?, BWV 8: I. Coro. Liebster Gott, wenn werd ich sterben?",1999,,1,,,,00:05:55,"Bach, Johann Sebastian (1685-1750)"
"./CD076 Johann Sebastian Bach - CD076 - Bach - Complete Edition/02 - Liebster Gott, wenn werd ich sterben?, BWV 8: II. Aria. Was willst du dich mein Geist (Tenore).flac",Johann Sebastian Bach,,CD076 - Bach - Complete Edition,"Liebster Gott, wenn werd ich sterben?, BWV 8: II. Aria. Was willst du dich mein Geist (Tenore)",1999,,2,,,,00:03:43,"Bach, Johann Sebastian (1685-1750)"
"./CD076 Johann Sebastian Bach - CD076 - Bach - Complete Edition/03 - Liebster Gott, wenn werd ich sterben?, BWV 8: III. Recitativo. Zwar fühlt mein schwaches Herz (Alto).flac",Johann Sebastian Bach,,CD076 - Bach - Complete Edition,"Liebster Gott, wenn werd ich sterben?, BWV 8: III. Recitativo. Zwar fühlt mein schwaches Herz (Alto)",1999,,3,,,,00:01:02,"Bach, Johann Sebastian (1685-1750)"
